X,CH1,CH2,
Second,Volt,Volt,
2.08e-04,-3.60e+00,-3.12e+00
2.10e-04,-3.76e+00,-3.28e+00
2.12e-04,-3.84e+00,-3.36e+00
2.14e-04,-4.00e+00,-3.36e+00
2.16e-04,-4.00e+00,-3.44e+00
2.18e-04,-4.08e+00,-3.52e+00
2.20e-04,-4.08e+00,-3.60e+00
2.22e-04,-4.08e+00,-3.52e+00
2.24e-04,-4.08e+00,-3.52e+00
2.26e-04,-4.08e+00,-3.44e+00
2.28e-04,-3.92e+00,-3.44e+00
2.30e-04,-3.84e+00,-3.36e+00
2.32e-04,-3.76e+00,-3.28e+00
2.34e-04,-3.52e+00,-3.12e+00
2.36e-04,-3.44e+00,-3.04e+00
2.38e-04,-3.20e+00,-2.72e+00
2.40e-04,-3.12e+00,-2.64e+00
2.42e-04,-2.72e+00,-2.32e+00
2.44e-04,-2.64e+00,-2.24e+00
2.46e-04,-2.24e+00,-1.92e+00
2.48e-04,-2.08e+00,-1.76e+00
2.50e-04,-1.68e+00,-1.36e+00
2.52e-04,-1.44e+00,-1.28e+00
2.54e-04,-9.60e-01,-8.80e-01
2.56e-04,-8.80e-01,-7.20e-01
2.58e-04,-3.20e-01,-3.20e-01
2.60e-04,-2.40e-01,-2.40e-01
2.62e-04,2.40e-01,2.40e-01
2.64e-04,4.80e-01,3.20e-01
2.66e-04,9.60e-01,8.00e-01
2.68e-04,1.12e+00,8.80e-01
2.70e-04,1.60e+00,1.36e+00
2.72e-04,1.68e+00,1.44e+00
2.74e-04,2.16e+00,1.84e+00
2.76e-04,2.32e+00,2.00e+00
2.78e-04,2.72e+00,2.32e+00
2.80e-04,2.80e+00,2.40e+00
2.82e-04,3.12e+00,2.72e+00
2.84e-04,3.28e+00,2.80e+00
2.86e-04,3.52e+00,3.04e+00
2.88e-04,3.60e+00,3.12e+00
2.90e-04,3.84e+00,3.28e+00
2.92e-04,3.92e+00,3.36e+00
2.94e-04,4.08e+00,3.44e+00
2.96e-04,4.16e+00,3.52e+00
2.98e-04,4.08e+00,3.60e+00
3.00e-04,4.16e+00,3.60e+00
3.02e-04,4.24e+00,3.52e+00
3.04e-04,4.16e+00,3.52e+00
3.06e-04,4.00e+00,3.44e+00
3.08e-04,4.08e+00,3.44e+00
3.10e-04,3.92e+00,3.36e+00
3.12e-04,3.84e+00,3.28e+00
3.14e-04,3.60e+00,3.12e+00
3.16e-04,3.52e+00,2.96e+00
3.18e-04,3.20e+00,2.80e+00
3.20e-04,3.12e+00,2.64e+00
3.22e-04,2.80e+00,2.32e+00
3.24e-04,2.64e+00,2.32e+00
3.26e-04,2.24e+00,1.92e+00
3.28e-04,2.08e+00,1.76e+00
3.30e-04,1.68e+00,1.44e+00
3.32e-04,1.52e+00,1.20e+00
3.34e-04,1.04e+00,8.80e-01
3.36e-04,8.00e-01,7.20e-01
3.38e-04,4.00e-01,3.20e-01
3.40e-04,2.40e-01,1.60e-01
3.42e-04,-3.20e-01,-2.40e-01
3.44e-04,-4.80e-01,-4.00e-01
3.46e-04,-9.60e-01,-8.00e-01
3.48e-04,-1.12e+00,-9.60e-01
3.50e-04,-1.52e+00,-1.36e+00
3.52e-04,-1.76e+00,-1.44e+00
3.54e-04,-2.08e+00,-1.84e+00
3.56e-04,-2.32e+00,-2.00e+00
3.58e-04,-2.72e+00,-2.32e+00
3.60e-04,-2.80e+00,-2.40e+00
3.62e-04,-3.20e+00,-2.72e+00
3.64e-04,-3.28e+00,-2.80e+00
3.66e-04,-3.52e+00,-3.04e+00
3.68e-04,-3.60e+00,-3.12e+00
3.70e-04,-3.84e+00,-3.36e+00
3.72e-04,-3.84e+00,-3.36e+00
3.74e-04,-4.08e+00,-3.44e+00
3.76e-04,-4.08e+00,-3.44e+00
3.78e-04,-4.08e+00,-3.52e+00
3.80e-04,-4.16e+00,-3.60e+00
3.82e-04,-4.08e+00,-3.52e+00
3.84e-04,-4.08e+00,-3.60e+00
3.86e-04,-4.08e+00,-3.44e+00
3.88e-04,-4.00e+00,-3.44e+00
3.90e-04,-3.76e+00,-3.28e+00
3.92e-04,-3.76e+00,-3.20e+00
3.94e-04,-3.52e+00,-3.04e+00
3.96e-04,-3.44e+00,-2.96e+00
3.98e-04,-3.20e+00,-2.72e+00
4.00e-04,-3.04e+00,-2.56e+00
4.02e-04,-2.64e+00,-2.24e+00
4.04e-04,-2.56e+00,-2.24e+00
4.06e-04,-2.16e+00,-1.84e+00
4.08e-04,-2.00e+00,-1.68e+00
4.10e-04,-1.52e+00,-1.36e+00
4.12e-04,-1.44e+00,-1.20e+00
4.14e-04,-9.60e-01,-8.00e-01
4.16e-04,-8.00e-01,-6.40e-01
4.18e-04,-3.20e-01,-2.40e-01
4.20e-04,-7.99e-02,-7.99e-02
4.22e-04,4.00e-01,3.20e-01
4.24e-04,5.60e-01,4.80e-01
4.26e-04,1.04e+00,8.80e-01
4.28e-04,1.20e+00,9.60e-01
4.30e-04,1.68e+00,1.44e+00
4.32e-04,1.84e+00,1.52e+00
4.34e-04,2.24e+00,1.92e+00
4.36e-04,2.40e+00,2.00e+00
4.38e-04,2.80e+00,2.32e+00
4.40e-04,2.88e+00,2.48e+00
4.42e-04,3.20e+00,2.80e+00
4.44e-04,3.36e+00,2.88e+00
4.46e-04,3.60e+00,3.12e+00
4.48e-04,3.68e+00,3.20e+00
4.50e-04,3.92e+00,3.36e+00
4.52e-04,3.92e+00,3.36e+00
4.54e-04,4.08e+00,3.44e+00
4.56e-04,4.08e+00,3.44e+00
